s,ell,m,n,branch_id,chi_grid_family,chi_grid_index,chi_numerator,chi_denominator,chi_float,chi_float_hex,omega_re_M,omega_im_M,angular_A_re,angular_A_im,root_solver_success,optimizer_residual_abs,continued_fraction_error,continued_fraction_terms,angular_padding,angular_refinement_padding,angular_refinement_abs,repeat_polish_delta_abs,branch_seed_delta_abs,branch_seed_optimizer_residual_abs,continuation_step_maximum,nearest_overtone_separation_abs,reference_member,reference_row,reference_abs_delta_omega_M,reference_abs_delta_A
-2,2,0,1,schwarzschild-overtone-continuation,ell23-supplemental-high,42,99,100,0.99,0x1.fae147ae147aep-1,0.40214547840537407,-0.22070660278502754,3.9422326830561354,0.09167299045614535,true,3.0513033195309294e-13,4.475586568020162e-16,1000,20,24,0.0,0.0,3.2246948073494475e-13,2.1580337749284424e-12,0.004,0.14956488118899833,KerrQNMEFs-2/l2/s-2l2m0n1.dat,991,1.5691211541903664e-13,6.944945450002094e-14
-2,2,0,1,schwarzschild-overtone-continuation,ell23-supplemental-high,43,199,200,0.995,0x1.fd70a3d70a3d7p-1,0.4024586640230023,-0.21950371716239933,3.9412384858148073,0.09217761139705831,true,4.063596425604003e-12,4.587462046759079e-15,1000,20,24,4.459091088870944e-15,1.155148086623313e-12,1.3952539598176288e-12,6.7095885458854335e-12,0.004,0.14886949192357996,KerrQNMEFs-2/l2/s-2l2m0n1.dat,996,1.3160404670123453e-12,6.258371640981533e-13
-2,2,0,1,schwarzschild-overtone-continuation,ell23-supplemental-high,44,997,1000,0.997,0x1.fe76c8b439581p-1,0.4025761036542559,-0.21901748435680748,3.9408401402338944,0.09237420203930885,true,1.0861561457133046e-12,9.963088401323583e-15,1159,20,24,1.421616631318792e-14,2.0564451182800908e-13,6.468132329031841e-13,2.1356626406032793e-12,0.004,0.14859280707059128,KerrQNMEFs-2/l2/s-2l2m0n1.dat,998,1.854944674545926e-12,8.910760657603201e-13
-2,2,0,1,schwarzschild-overtone-continuation,ell23-supplemental-high,45,999,1000,0.999,0x1.ff7ced916872bp-1,0.40268893278468126,-0.2185284904862029,3.940441531689167,0.09256777502325504,true,1.2094345467492949e-11,9.985267271941884e-15,1844,20,24,5.331256544219525e-15,1.994069599603393e-12,0.0,8.028557542497126e-12,0.004,0.14831722253324572,KerrQNMEFs-2/l2/s-2l2m0n1.dat,1000,7.143278140101744e-12,3.442852700323197e-12
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,0,0,1,0.0,0x0.0p+0,0.30105345461236577,-0.4782769832230724,4.0,0.0,true,9.469831450745289e-14,9.872024615592036e-16,1000,20,24,0.0,0.0,7.12837538663003e-15,7.063706200946834e-14,0.004,0.20940029208238328,KerrQNMEFs-2/l2/s-2l2m0n2.dat,1,8.252325904466732e-16,0.0
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,1,19,780,0.02435897435897436,0x1.8f18f18f18f19p-6,0.3010944027139877,-0.47824939108404046,4.000042911831354,8.9511035984278e-05,true,2.2713980117448746e-13,1.2738115944464653e-16,1000,20,24,5.329070518269683e-15,0.0,0.0,2.4438830825228596e-13,0.004,0.2093833603004295,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,2,19,390,0.04871794871794872,0x1.8f18f18f18f19p-5,0.301217294625564,-0.47816650076519596,4.0001714605372225,0.0003581234878834221,true,7.583400292125675e-14,1.7772239894833365e-16,1000,20,24,7.105427367733964e-15,0.0,4.242156220644677e-15,3.239416952431797e-14,0.004,0.2093325123150951,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,3,19,260,0.07307692307692308,0x1.2b52b52b52b53p-4,0.301422273237169,-0.4780279693864037,4.000385084413444,0.0008060749582393013,true,8.379058453350833e-14,3.693291056919641e-16,1000,20,24,1.598721214281957e-14,0.0,0.0,5.5612754676652666e-14,0.004,0.2092475896801343,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,4,19,195,0.09743589743589744,0x1.8f18f18f18f19p-4,0.3017095769259897,-0.4778332215400356,4.000682842801367,0.0014337600038297523,true,8.260089147862211e-14,2.6945789820192466e-16,1000,20,24,2.664535679175745e-14,0.0,0.0,4.5392782294515533e-14,0.004,0.20912832654846528,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,5,19,156,0.12179487179487179,0x1.f2df2df2df2dfp-4,0.30207953987601666,-0.47758144329302016,4.00106340929282,0.002241727906085772,true,1.0865221326154586e-13,8.95090418262362e-16,1000,20,24,3.552760371184885e-15,0.0,4.2016478008313785e-15,3.1894703777606954e-13,0.004,0.20897434697920292,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,6,19,130,0.14615384615384616,0x1.2b52b52b52b53p-3,0.3025325924820405,-0.4772715736130459,4.001525062079531,0.0032306794301181956,true,8.454156975434435e-14,2.7344877050525285e-16,1000,20,24,8.881790814443688e-15,0.0,2.190405596563678e-15,4.0335427739492424e-13,0.004,0.20878516109043804,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,7,133,780,0.17051282051282052,0x1.5d35d35d35d36p-3,0.3030692617901968,-0.47690229303489096,4.0020656713069505,0.004401462446160887,true,1.8647358273080744e-13,4.695944831791985e-16,1000,20,24,2.309266497474077e-14,0.0,0.0,9.493542985708791e-14,0.004,0.20856015997771718,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,8,38,195,0.19487179487179487,0x1.8f18f18f18f19p-3,0.303690171907766,-0.47647200931916855,4.002682683244786,0.0057550662412289245,true,6.144500217583007e-14,3.400058012914542e-16,1000,20,24,1.7763672155235494e-15,0.0,0.0,1.5061631070850406e-13,0.004,0.20829860929059177,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,9,57,260,0.21923076923076923,0x1.c0fc0fc0fc0fcp-3,0.30439604428944833,-0.47597883978347405,4.003373101038325,0.00729261429444749,true,1.8496528837145805e-13,2.0816681711721685e-16,1000,20,24,1.0658146118597975e-14,0.0,0.0,3.835655860784681e-14,0.004,0.2079996413288917,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,10,19,78,0.24358974358974358,0x1.f2df2df2df2dfp-3,0.30518769777492816,-0.475420589901193,4.004133461747117,0.009015355223909182,true,1.2723155862204294e-13,9.036560719766055e-16,1000,20,24,1.065816489446948e-14,0.0,7.479393794730253e-15,1.4782651883131941e-13,0.004,0.2076622454842715,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,11,209,780,0.26794871794871794,0x1.1261261261261p-2,0.30606604820940464,-0.47479472766353337,4.0049598093162935,0.010924651532374631,true,1.9404259383296546e-13,4.0608835428777945e-16,1000,20,24,3.553357788968013e-15,0.0,0.0,7.3697403837901e-14,0.004,0.2072852568109277,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,12,19,65,0.2923076923076923,0x1.2b52b52b52b53p-2,0.3070321074220721,-0.4740983530801519,4.005847663054438,0.013021965678868212,true,9.721801533385127e-14,4.996485455209446e-16,1000,20,24,1.0658522759080675e-14,0.0,2.830524433501838e-15,2.1139031231576344e-13,0.004,0.20686734245934568,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,13,19,60,0.31666666666666665,0x1.4444444444444p-2,0.30808698126074013,-0.47332816204868705,4.006791981111003,0.015308842876974607,true,5.418297853188372e-14,2.482534153247273e-16,1000,20,24,1.4210905960602915e-14,0.0,0.0,1.6509983219967489e-13,0.004,0.20640698564793844,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,14,133,390,0.34102564102564104,0x1.5d35d35d35d36p-2,0.30923186627866206,-0.4724804036449461,4.007787118355153,0.017786889860158108,true,5.185965716358656e-14,7.001065424966057e-16,1000,20,24,1.7763717809986005e-14,1.1762602059271538e-15,3.391635943292865e-15,3.4110214398748283e-13,0.004,0.20590246677531615,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,15,19,52,0.36538461538461536,0x1.7627627627627p-2,0.3104680445294678,-0.471550829666043,4.008826777951412,0.020457748648555724,true,9.646272913069078e-14,1.0851551576834373e-15,1000,20,24,1.776370391875708e-15,0.0,3.4622229815345742e-15,2.937864943039338e-13,0.004,0.2053518411897234,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,16,76,195,0.38974358974358975,0x1.8f18f18f18f19p-2,0.3117968757362902,-0.470534634984984,4.009903955809474,0.023323064085509937,true,1.1906892201003595e-13,6.947562107041944e-16,1000,20,24,2.3092655592230655e-14,0.0,4.449557262054371e-15,4.849852696785986e-13,0.004,0.2047529130265408,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,17,323,780,0.41410256410256413,0x1.a80a80a80a80bp-2,0.3132197858382179,-0.4694263869335552,4.011010876950124,0.026384443565033146,true,7.80539689883125e-14,2.797157557069881e-16,1000,20,24,1.7764415406755882e-14,0.0,4.324172596470543e-15,6.220459825379181e-14,0.004,0.20410320439740284,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,18,57,130,0.43846153846153846,0x1.c0fc0fc0fc0fcp-2,0.3147382505545333,-0.4682199414996824,4.012138922681048,0.02964340691537784,true,1.6049156099505807e-13,1.1112850348086693e-15,1000,20,24,2.1316733818921383e-14,3.753883884337997e-15,1.1469737655990558e-14,9.672202840523226e-14,0.004,0.20339991905911178,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,19,361,780,0.46282051282051284,0x1.d9ed9ed9ed9eep-2,0.3163537720982916,-0.4669083435819307,4.013278547316298,0.03310132379960709,true,3.3937249765157416e-14,2.3263411494723067e-16,1000,20,24,8.882174501207515e-15,0.0,0.0,2.745146709266243e-13,0.004,0.20263989950414674,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,20,19,39,0.48717948717948717,0x1.f2df2df2df2dfp-2,0.31806784645381575,-0.4654837078539568,4.014419183009572,0.036759335186700326,true,7.904819121309615e-14,3.091508911360544e-16,1000,20,24,1.065814329515579e-14,0.0,4.8729812068503675e-15,5.2432625861148955e-14,0.004,0.2018195761922498,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,21,133,260,0.5115384615384615,0x1.05e85e85e85e8p-1,0.31988191761073703,-0.46393707591482547,4.015549131124216,0.04061825435845843,true,7.324679051135741e-14,7.91033905045424e-16,1000,20,24,1.243454627759025e-14,0.0,3.4273359795629357e-15,1.0809901289576537e-13,0.004,0.20093490738343467,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,22,209,390,0.5358974358974359,0x1.1261261261261p-1,0.32179731367466,-0.46225824428614676,4.01665543845843,0.04467844143706419,true,1.563957110745336e-14,3.0436364816617974e-16,1000,20,24,1.7829041963075672e-15,0.0,3.656158442683102e-15,9.184383299671393e-14,0.004,0.1999813077428726,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,23,437,780,0.5602564102564103,0x1.1ed9ed9ed9edap-1,0.32381515762959473,-0.4604355564031644,4.017723756650331,0.048939643385352005,true,1.374743046559573e-13,2.3263411494723067e-16,1000,20,24,2.309357714502352e-14,0.0,1.1546452895597938e-14,2.978267160249647e-13,0.004,0.19895356358771293,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,24,38,65,0.5846153846153846,0x1.2b52b52b52b53p-1,0.3259362423617243,-0.4584556499688686,4.018738183310689,0.05340078861304341,true,2.8977629139777913e-13,2.2591401799415137e-16,1000,20,24,1.4212182800804703e-14,0.0,0.0,4.123159655601341e-14,0.004,0.19784573238787934,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,25,95,156,0.6089743589743589,0x1.37cb7cb7cb7cbp-1,0.32816085482058366,-0.4563031488418064,4.019681084074724,0.0580597213750281,true,2.632045415811779e-13,5.678457721415499e-16,1000,20,24,9.777686967753795e-15,0.0,1.438520904181127e-14,2.1978165228870262e-13,0.004,0.1966510240346112,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,26,19,30,0.6333333333333333,0x1.4444444444444p-1,0.3304885270116496,-0.4539602860029927,4.020532896199461,0.06291285556662839,true,2.0447897063703949e-13,4.819909745438293e-16,1000,20,24,8.89999097447591e-15,5.863197006355355e-15,1.3984073237837872e-14,3.737686140963003e-13,0.004,0.19536166170453087,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,27,171,260,0.6576923076923077,0x1.50bd0bd0bd0bdp-1,0.3329176804508352,-0.4514064412303004,4.021271917235184,0.06795471955802207,true,1.5292732787637539e-13,6.661338147750939e-16,1000,20,24,7.99365396391911e-15,0.0,0.0,9.610838487374243e-14,0.004,0.1939687213985761,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,28,133,195,0.6820512820512821,0x1.5d35d35d35d36p-1,0.3354451133934261,-0.44861757440030986,4.021874087929509,0.07317735226492339,true,2.3469768121556373e-13,4.632458786145298e-16,1000,20,24,1.865670766963244e-14,0.0,5.784357850085917e-15,5.935697109812245e-14,0.004,0.19246195252138443,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,29,551,780,0.7064102564102565,0x1.69ae9ae9ae9afp-1,0.33806525259746917,-0.44556553421934747,4.022312789262991,0.078569494136084,true,2.661250675230695e-13,8.083736946057739e-16,1000,20,24,1.3327561537617008e-14,0.0,2.449595840005082e-14,7.204803759264322e-13,0.004,0.19082958948758555,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,30,19,26,0.7307692307692307,0x1.7627627627627p-1,0.3407690468512669,-0.44221722613109227,4.022558693939028,0.08411549297005377,true,2.9912630806181737e-14,7.719655905816142e-16,1000,20,24,1.2434567574317502e-14,0.0,0.0,1.2651477291974377e-13,0.004,0.18905818118650888,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,31,589,780,0.7551282051282051,0x1.82a02a02a02a0p-1,0.343542306542333,-0.4385336406169855,4.022579751744215,0.08979381085520449,true,1.2421564982096287e-13,3.447170978769293e-16,1000,20,24,2.2205193401076077e-14,0.0,0.0,1.0645180554363478e-13,0.004,0.18713250181531538,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,32,152,195,0.7794871794871795,0x1.8f18f18f18f19p-1,0.34636317310536857,-0.43446879456922705,4.022341463939149,0.09557497333401989,true,6.39735130838272e-14,5.85010898289606e-16,1000,20,24,1.8660423575742264e-14,0.0,1.997699721850695e-14,5.369376470342982e-13,0.004,0.18503568664289696,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,33,209,260,0.8038461538461539,0x1.9b91b91b91b92p-1,0.34919820462429274,-0.42996877382808135,4.021807750808581,0.10141874953248417,true,5.398203471985351e-13,2.2729511820139823e-16,1000,20,24,1.7778220764333168e-14,0.0,0.0,6.839533245868056e-13,0.004,0.18274991318617168,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,34,323,390,0.8282051282051283,0x1.a80a80a80a80bp-1,0.3519962534068959,-0.42497140787119914,4.020943013218271,0.10727032171274267,true,2.647218722629533e-13,7.892362715077417e-16,1000,20,24,4.444013503773866e-15,0.0,1.4635796891410284e-14,1.2709411123467422e-13,0.004,0.18025834586062323,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,35,133,156,0.8525641025641025,0x1.b483483483483p-1,0.3546788954907865,-0.41940796528867197,4.019716579433359,0.11305531247610887,true,4.293433259303512e-13,4.577566798522237e-16,1000,20,24,9.694605782913356e-16,0.0,0.0,1.2568038478802737e-13,0.004,0.1775499662055552,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,36,57,65,0.8769230769230769,0x1.c0fc0fc0fc0fcp-1,0.35712596734795676,-0.41321037123487203,4.018111848746215,0.11867420750278612,true,5.631620272777332e-13,8.324648594620298e-16,1000,20,24,9.305364597889227e-16,0.0,0.0,7.034574939860551e-14,0.004,0.1746309359387978,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,37,703,780,0.9012820512820513,0x1.cd74d74d74d75p-1,0.3591566023518566,-0.40633229275100674,4.016144131109716,0.1239993193778148,true,3.9315315815723146e-13,7.711855592701269e-16,1000,20,24,1.8024035702895147e-15,0.0,0.0,3.4264007970393233e-13,0.004,0.1715501798665512,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,38,361,390,0.9256410256410257,0x1.d9ed9ed9ed9eep-1,0.36051783158814377,-0.3988002001370178,4.013890824700981,0.12888561140708682,true,2.401307434362818e-13,2.996606141238032e-16,1000,20,24,1.818360945611186e-15,0.0,0.0,3.758047048881092e-13,0.004,0.1684507294618467,,,,
-2,2,0,2,schwarzschild-overtone-continuation,ell23-uniform-40,39,19,20,0.95,0x1.e666666666666p-1,0.36093231759177863,-0.39079839421783374,4.011518885390484,0.13322086202898759,true,1.627942852993501e-13,1.3681811453566104e-15,1000,20,24,1.4219634040908775e-14,0.0,0.0,3.350305067931685e-13,0.004,0.1656331077583218,KerrQNMEFs-2/l2/s-2l2m0n2.dat,951,1.3746269319041858e-14,1.0566420413935794e-14
-2,2,0,2,schwarzschild-overtone-continuation,ell23-supplemental-high,40,97,100,0.97,0x1.f0a3d70a3d70ap-1,0.36045706834429625,-0.3841204813011171,4.009633817577595,0.13636334334228523,true,5.116788475684997e-13,9.235834609991991e-16,1000,20,24,7.995966580083483e-15,3.119804236051151e-13,3.9039035553742194e-13,2.198542831059774e-12,0.004,0.16381110874068694,KerrQNMEFs-2/l2/s-2l2m0n2.dat,971,3.4065163679524313e-13,1.8030107374068458e-13
-2,2,0,2,schwarzschild-overtone-continuation,ell23-supplemental-high,41,49,50,0.98,0x1.f5c28f5c28f5cp-1,0.35994696729175724,-0.3808136799936848,4.008746965624069,0.13780885465184003,true,6.868559999150325e-13,1.0139870501506804e-15,1000,20,24,1.8716397776407338e-14,0.0,0.0,2.5316022012678077e-12,0.004,0.16312564877756044,KerrQNMEFs-2/l2/s-2l2m0n2.dat,981,6.703376144222697e-13,3.6062659609681303e-13
-2,2,0,2,schwarzschild-overtone-continuation,ell23-supplemental-high,42,99,100,0.99,0x1.fae147ae147aep-1,0.359266405640955,-0.377558190001238,4.007910151952049,0.13918206174087194,true,1.7108015623510419e-12,9.748094086388537e-15,1097,20,24,1.2435613005176604e-14,0.0,0.0,5.081009389355175e-13,0.004,0.16260699644658844,KerrQNMEFs-2/l2/s-2l2m0n2.dat,991,2.4982137663616926e-12,1.3398190044611543e-12
-2,2,0,2,schwarzschild-overtone-continuation,ell23-supplemental-high,43,199,200,0.995,0x1.fd70a3d70a3d7p-1,0.35886612390641265,-0.37595569065998774,4.0075127256466185,0.13984467548313684,true,1.4386176563138717e-12,9.769819852105186e-15,1444,20,24,9.800823494089783e-15,0.0,0.0,2.8597938337527435e-12,0.004,0.16241160538922883,KerrQNMEFs-2/l2/s-2l2m0n2.dat,996,4.140111310077687e-12,2.230929192502481e-12
-2,2,0,2,schwarzschild-overtone-continuation,ell23-supplemental-high,44,997,1000,0.997,0x1.fe76c8b439581p-1,0.35869538169305465,-0.3753200722485815,4.007357889023034,0.14010565430295197,true,8.933643990442263e-12,9.66510972865036e-15,1752,20,24,7.136584070361083e-15,2.3907813470567218e-12,0.0,7.198384455356137e-12,0.004,0.162345362550034,KerrQNMEFs-2/l2/s-2l2m0n2.dat,998,1.0411815634656582e-11,5.626572031103334e-12
-2,2,0,2,schwarzschild-overtone-continuation,ell23-supplemental-high,45,999,1000,0.999,0x1.ff7ced916872bp-1,0.3585187501453698,-0.3746877102675767,4.007205467172643,0.14036443491426115,true,2.2190201005486873e-11,9.883793852193437e-15,2767,20,24,2.6927200104409418e-15,0.0,0.0,1.454168543777692e-11,0.004,0.1622858803381167,KerrQNMEFs-2/l2/s-2l2m0n2.dat,1000,1.9747828830022472e-11,1.0706858962812891e-11
-2,2,1,0,schwarzschild-overtone-continuation,ell23-uniform-40,0,0,1,0.0,0x0.0p+0,0.3736716844180417,-0.08896231568893412,4.0,0.0,true,1.0728799188324372e-13,7.632783294297951e-17,1000,20,24,0.0,0.0,0.0,4.7004933890560566e-14,0.004,,KerrQNMEFs-2/l2/s-2l2m1n0.dat,1,1.5859585452872752e-15,0.0
-2,2,1,0,schwarzschild-overtone-continuation,ell23-uniform-40,1,19,780,0.02435897435897436,0x1.8f18f18f18f19p-6,0.37523039689392373,-0.08893435004922084,3.9877675252088944,0.0029113303437434982,true,2.0078775519799842e-14,7.986739226012109e-16,1000,20,24,9.769971279534497e-15,0.0,5.9833708350916584e-15,1.2600126489697882e-13,0.004,,,,,
-2,2,1,0,schwarzschild-overtone-continuation,ell23-uniform-40,2,19,390,0.04871794871794872,0x1.8f18f18f18f19p-5,0.3768443325255889,-0.08889888612696516,3.975337410747535,0.005866544479476453,true,1.1739657014595894e-13,1.457167719820518e-16,1000,20,24,6.217249179910285e-15,5.462985485814932e-15,1.1739533973946071e-14,2.091326613456696e-13,0.004,,,,,
-2,2,1,0,schwarzschild-overtone-continuation,ell23-uniform-40,3,19,260,0.07307692307692308,0x1.2b52b52b52b53p-4,0.37851560476571977,-0.08885561891531157,3.962701216349617,0.008865587818868271,true,5.327323943686348e-14,4.47545209131181e-16,1000,20,24,1.2434537081264935e-14,0.0,0.0,1.8432711603804216e-14,0.004,,,,,
-2,2,1,0,schwarzschild-overtone-continuation,ell23-uniform-40,4,19,195,0.09743589743589744,0x1.8f18f18f18f19p-4,0.38024649022541046,-0.08880420269147016,3.949849974143149,0.011908384716851374,true,9.904906840343169e-14,2.6370079266951707e-16,1000,20,24,1.5987225107123667e-14,0.0,0.0,1.1658589371010688e-13,0.004,,,,,
-2,2,1,0,schwarzschild-overtone-continuation,ell23-uniform-40,5,19,156,0.12179487179487179,0x1.f2df2df2df2dfp-4,0.38203944372535087,-0.08874424714570026,3.936774140240828,0.014994831957314457,true,3.06719078846203e-14,4.081579843510303e-16,1000,20,24,1.1546352816120282e-14,0.0,0.0,1.2719323756255237e-13,0.004,,,,,
-2,2,1,0,schwarzschild-overtone-continuation,ell23-uniform-40,6,19,130,0.14615384615384616,0x1.2b52b52b52b53p-3,0.3838971152524971,-0.08867531287570637,3.9234635405760794,0.018124791234552004,true,2.2235505605464744e-13,6.923002988031394e-16,1000,20,24,7.993608788973261e-15,0.0,0.0,3.140812891559883e-14,0.004,,,,,
